,CITY,NICKNAME,TEAM_ID,W,L,W_HOME,L_HOME,W_ROAD,L_ROAD,TEAM_TURNOVERS,TEAM_REBOUNDS,GP,GS,ACTUAL_MINUTES,ACTUAL_SECONDS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OFF_REB,DEF_REB,TOT_REB,AST,PF,STL,TOTAL_TURNOVERS,BLK,PTS,AVG_REB,AVG_PTS,DQ,OFFENSIVE_EFFICIENCY,SCORING_MARGIN,SEASON,GAME_DATE,GAME_ID,HOME_FLAG,AWAY_FLAG,HOME_WIN_PCTG,AWAY_WIN_PCTG,TOTAL_WIN_PCTG,ROLLING_SCORING_MARGIN,ROLLING_OE,NUM_REST_DAYS
845,OPPONENTS, Mavericks,1610612742,1,0,0,0,1,0,0,9,1,5,240,0,36,80,0.45,16,44,0.364,24,27,0.889,7,27,43,20,21,10,14,7,112,43.0,112.0,0,0.5233644859813084,6.0,2022-23,2022-12-23,0022200487,0,1,0.7058823529411765,0.3125,0.5151515151515151,0.3333333333333333,0.5161485154809587,2.0
846,Minnesota,Timberwolves,1610612750,0,1,0,1,0,0,0,4,1,5,240,0,42,85,0.494,8,30,0.267,7,10,0.7,8,31,43,23,24,7,13,4,99,43.0,99.0,0,0.5752212389380531,-5.0,2022-23,2022-12-21,0022200473,1,0,0.5294117647058824,0.4666666666666667,0.5,9.666666666666666,0.6129073057880349,2.0
847,OPPONENTS, Mavericks,1610612742,1,0,0,0,1,0,0,9,1,5,240,0,34,75,0.453,13,39,0.333,23,27,0.852,7,32,48,17,12,6,13,3,104,48.0,104.0,0,0.5204081632653061,5.0,2022-23,2022-12-21,0022200473,0,1,0.7058823529411765,0.26666666666666666,0.5,-2.0,0.502512400270815,2.0
848,Minnesota,Timberwolves,1610612750,1,0,1,0,0,0,1,5,1,5,240,0,42,89,0.472,12,31,0.387,20,24,0.833,9,35,49,19,24,5,11,4,116,49.0,116.0,0,0.5545454545454546,10.0,2022-23,2022-12-19,0022200456,1,0,0.5625,0.4666666666666667,0.5161290322580645,12.0,0.6124712406347709,1.0
849,OPPONENTS, Mavericks,1610612742,0,1,0,0,0,1,1,11,1,5,240,0,31,76,0.408,19,45,0.422,25,31,0.806,8,34,53,23,23,5,16,5,106,53.0,106.0,0,0.5046728971962616,-10.0,2022-23,2022-12-19,0022200456,0,1,0.7058823529411765,0.21428571428571427,0.4838709677419355,3.0,0.5301924378030692,2.0
850,Dallas,Mavericks,1610612742,1,0,1,0,0,0,1,7,1,5,240,0,45,81,0.556,18,43,0.419,22,26,0.846,3,37,47,25,19,4,13,5,130,47.0,130.0,0,0.603448275862069,20.0,2022-23,2022-12-16,0022200436,1,0,0.7058823529411765,0.25,0.5172413793103449,4.0,0.5402207059735439,2.0
851,OPPONENTS, Trail Blazers,1610612757,0,1,0,0,0,1,0,7,1,5,240,0,39,89,0.438,13,37,0.351,19,25,0.76,10,32,49,21,22,4,12,2,110,49.0,110.0,0,0.5357142857142857,-20.0,2022-23,2022-12-16,0022200436,0,1,0.5384615384615384,0.5625,0.5517241379310345,5.666666666666667,0.595373808438104,2.0
852,Dallas,Mavericks,1610612742,1,0,1,0,0,0,0,8,1,5,240,0,39,93,0.419,22,54,0.407,21,25,0.84,16,34,58,24,19,4,14,3,121,58.0,121.0,0,0.5478260869565217,7.0,2022-23,2022-12-12,0022200405,1,0,0.7333333333333333,0.25,0.5185185185185185,-7.666666666666667,0.5640251998756957,2.0
853,OPPONENTS, Thunder,1610612760,0,1,0,0,0,1,0,5,1,5,240,0,42,88,0.477,10,31,0.323,20,21,0.952,10,32,47,21,22,4,13,1,114,47.0,114.0,0,0.5625,-7.0,2022-23,2022-12-12,0022200405,0,1,0.5454545454545454,0.3125,0.4074074074074074,-12.0,0.5362021857923497,2.0
854,Dallas,Mavericks,1610612742,0,1,0,1,0,0,1,10,1,5,240,0,41,88,0.466,13,40,0.325,10,24,0.417,12,31,53,21,21,8,11,6,105,53.0,105.0,0,0.5740740740740741,-1.0,2022-23,2022-12-09,0022200386,1,0,0.7142857142857143,0.2727272727272727,0.52,6.333333333333333,0.5818883277216611,3.0
855,OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,2,10,1,5,240,0,38,87,0.437,11,32,0.344,19,23,0.826,13,38,61,27,21,5,17,4,106,61.0,106.0,1,0.5508474576271186,1.0,2022-23,2022-12-09,0022200386,0,1,0.8,0.7,0.76,7.0,0.5883777239709443,2.0
856,Denver,Nuggets,1610612743,0,1,0,1,0,0,0,7,1,5,240,0,40,78,0.513,13,32,0.406,22,28,0.786,8,28,43,30,28,8,17,4,115,43.0,115.0,0,0.5982905982905983,-1.0,2022-23,2022-12-06,0022200362,1,0,0.6666666666666666,0.5333333333333333,0.5833333333333334,-8.0,0.593798056152245,2.0
857,OPPONENTS, Mavericks,1610612742,1,0,0,0,1,0,2,6,1,5,240,0,36,72,0.5,17,36,0.472,27,31,0.871,4,31,41,27,32,10,17,4,116,41.0,116.0,1,0.5625,1.0,2022-23,2022-12-06,0022200362,0,1,0.7692307692307693,0.2727272727272727,0.5416666666666666,13.666666666666666,0.5787023460410557,1.0
858,Dallas,Mavericks,1610612742,1,0,1,0,0,0,1,7,1,5,240,0,44,84,0.524,20,41,0.488,22,26,0.846,10,31,48,23,23,7,13,6,130,48.0,130.0,0,0.6090909090909091,19.0,2022-23,2022-12-05,0022200358,1,0,0.7692307692307693,0.2,0.5217391304347826,11.333333333333334,0.588424568263278,2.0
859,OPPONENTS, Suns,1610612756,0,1,0,0,0,1,2,14,1,5,240,0,40,91,0.44,13,37,0.351,18,26,0.692,13,28,55,28,16,5,13,5,111,55.0,111.0,0,0.5714285714285714,-19.0,2022-23,2022-12-05,0022200358,0,1,0.8571428571428571,0.4,0.6666666666666666,6.0,0.6168952952523844,1.0
860,New York,Knicks,1610612752,0,1,0,1,0,0,1,9,1,5,240,0,35,77,0.455,10,31,0.323,20,28,0.714,7,38,54,18,17,7,20,1,100,54.0,100.0,0,0.49074074074074076,-21.0,2022-23,2022-12-03,0022200337,1,0,0.36363636363636365,0.5,0.43478260869565216,1.0,0.5789907584199615,3.0
861,OPPONENTS, Mavericks,1610612742,1,0,0,0,1,0,0,6,1,5,240,0,43,100,0.43,24,61,0.393,11,14,0.786,14,36,56,27,20,7,11,5,121,56.0,121.0,0,0.5645161290322581,21.0,2022-23,2022-12-03,0022200337,0,1,0.75,0.2,0.5,6.0,0.5633603669278902,2.0
862,Detroit,Pistons,1610612765,1,0,1,0,0,0,0,12,1,5,265,0,51,94,0.543,15,35,0.429,14,24,0.583,13,39,64,29,26,9,13,0,131,64.0,131.0,0,0.6504065040650406,6.0,2022-23,2022-12-01,0022200325,1,0,0.36363636363636365,0.15384615384615385,0.25,-10.666666666666666,0.5746453052765822,2.0
863,OPPONENTS, Mavericks,1610612742,0,1,0,0,0,1,0,14,1,5,265,0,46,86,0.535,19,46,0.413,14,29,0.483,4,26,44,25,24,8,13,7,125,44.0,125.0,0,0.5916666666666667,-6.0,2022-23,2022-12-01,0022200325,0,1,0.75,0.1111111111111111,0.47619047619047616,-4.0,0.5691277178565314,2.0
864,Dallas,Mavericks,1610612742,1,0,1,0,0,0,1,13,1,5,240,0,42,91,0.462,15,44,0.341,17,27,0.63,8,31,52,21,21,7,14,4,116,52.0,116.0,0,0.5338983050847458,3.0,2022-23,2022-11-29,0022200310,1,0,0.75,0.125,0.5,-3.6666666666666665,0.5577462035989109,2.0
865,OPPONENTS, Warriors,1610612744,0,1,0,0,0,1,0,8,1,5,240,0,42,88,0.477,11,43,0.256,18,23,0.783,10,40,58,27,23,6,18,3,113,58.0,113.0,0,0.5609756097560976,-3.0,2022-23,2022-11-29,0022200310,0,1,0.9,0.16666666666666666,0.5,10.333333333333334,0.6096583169137748,2.0
866,Milwaukee,Bucks,1610612749,1,0,1,0,0,0,1,7,1,5,240,0,48,86,0.558,17,37,0.459,11,15,0.733,8,32,47,28,24,8,14,5,124,47.0,124.0,0,0.6333333333333333,9.0,2022-23,2022-11-27,0022200298,1,0,0.8461538461538461,0.5,0.7368421052631579,6.333333333333333,0.5872628726287262,2.0
867,OPPONENTS, Mavericks,1610612742,0,1,0,0,0,1,0,11,1,5,240,0,41,80,0.513,17,41,0.415,16,25,0.64,6,26,43,23,17,6,13,2,115,43.0,115.0,0,0.5818181818181818,-9.0,2022-23,2022-11-27,0022200298,0,1,0.7272727272727273,0.125,0.47368421052631576,-9.0,0.5719722940961879,1.0
868,Toronto,Raptors,1610612761,1,0,1,0,0,0,0,7,1,5,240,0,38,88,0.432,8,26,0.308,21,26,0.808,17,31,55,20,21,10,13,2,105,55.0,105.0,0,0.5576923076923077,5.0,2022-23,2022-11-26,0022200286,1,0,0.7777777777777778,0.3,0.5263157894736842,-3.6666666666666665,0.5357852024518691,3.0
869,OPPONENTS, Mavericks,1610612742,0,1,0,0,0,1,0,9,1,5,240,0,35,73,0.479,11,39,0.282,19,24,0.792,4,30,43,28,26,7,16,5,100,43.0,100.0,1,0.5575221238938053,-5.0,2022-23,2022-11-26,0022200286,0,1,0.7272727272727273,0.14285714285714285,0.5,-6.333333333333333,0.5584610347133688,3.0
870,Dallas,Mavericks,1610612742,0,1,0,1,0,0,1,9,1,5,240,0,35,78,0.449,15,42,0.357,12,21,0.571,6,30,45,24,18,5,13,3,97,45.0,97.0,0,0.5412844036697247,-1.0,2022-23,2022-11-20,0022200246,1,0,0.7272727272727273,0.2,0.5625,6.0,0.5571261491856241,2.0
871,OPPONENTS, Nuggets,1610612743,1,0,0,0,1,0,1,8,1,5,240,0,37,78,0.474,9,27,0.333,15,19,0.789,4,40,52,22,20,10,16,5,98,52.0,98.0,0,0.5267857142857143,1.0,2022-23,2022-11-20,0022200246,0,1,0.8,0.5454545454545454,0.625,-10.0,0.525106086868261,2.0
872,Dallas,Mavericks,1610612742,1,0,1,0,0,0,0,8,1,5,240,0,46,77,0.597,13,32,0.406,22,28,0.786,6,38,52,29,19,5,10,3,127,52.0,127.0,0,0.6818181818181818,28.0,2022-23,2022-11-18,0022200230,1,0,0.8,0.2,0.6,7.0,0.5529800659111004,2.0
873,OPPONENTS, Nuggets,1610612743,0,1,0,0,0,1,2,6,1,5,240,0,38,90,0.422,10,30,0.333,13,18,0.722,13,23,42,24,20,4,13,1,99,42.0,99.0,0,0.543859649122807,-28.0,2022-23,2022-11-18,0022200230,0,1,0.8,0.5,0.6,-2.6666666666666665,0.5672527842568938,2.0
874,Dallas,Mavericks,1610612742,0,1,0,1,0,0,0,11,1,5,240,0,31,102,0.304,12,55,0.218,18,19,0.947,13,25,49,21,19,9,6,2,92,49.0,92.0,0,0.4482758620689655,-9.0,2022-23,2022-11-16,0022200218,1,0,0.7777777777777778,0.2,0.5714285714285714,-0.6666666666666666,0.5269085398395743,1.0
875,OPPONENTS, Rockets,1610612745,1,0,0,0,1,0,3,10,1,5,240,0,35,75,0.467,10,22,0.455,21,24,0.875,9,47,66,21,19,1,23,19,101,66.0,101.0,0,0.509090909090909,9.0,2022-23,2022-11-16,0022200218,0,1,0.25,0.18181818181818182,0.2,-6.666666666666667,0.5277565571683218,2.0
876,Dallas,Mavericks,1610612742,1,0,1,0,0,0,0,6,1,5,240,0,35,80,0.438,17,43,0.395,16,24,0.667,8,26,40,20,20,12,12,1,103,40.0,103.0,0,0.5288461538461539,2.0,2022-23,2022-11-15,0022200207,1,0,0.875,0.2,0.6153846153846154,-0.3333333333333333,0.5456514206514206,3.0
877,OPPONENTS, Clippers,1610612746,0,1,0,0,0,1,0,8,1,5,240,0,34,64,0.531,12,28,0.429,21,26,0.808,3,37,48,23,27,8,21,2,101,48.0,101.0,0,0.5428571428571428,-2.0,2022-23,2022-11-15,0022200207,0,1,0.42857142857142855,0.625,0.5333333333333333,-0.3333333333333333,0.5362536776724419,1.0
878,Dallas,Mavericks,1610612742,1,0,1,0,0,0,0,5,1,5,240,0,41,81,0.506,14,43,0.326,21,26,0.808,7,33,45,26,27,8,11,2,117,45.0,117.0,1,0.6036036036036037,5.0,2022-23,2022-11-12,0022200190,1,0,0.8571428571428571,0.2,0.5833333333333334,-3.3333333333333335,0.5264206514206514,2.0
879,OPPONENTS, Trail Blazers,1610612757,0,1,0,0,0,1,0,8,1,5,240,0,36,80,0.45,13,31,0.419,27,35,0.771,12,32,52,20,21,6,12,2,112,52.0,112.0,0,0.56,-5.0,2022-23,2022-11-12,0022200190,0,1,0.6,0.75,0.6923076923076923,5.333333333333333,0.5786146618594996,2.0
880,Washington,Wizards,1610612764,1,0,1,0,0,0,0,1,1,5,240,0,41,84,0.488,12,30,0.4,19,20,0.95,8,44,53,25,21,5,17,5,113,53.0,113.0,0,0.559322033898305,8.0,2022-23,2022-11-10,0022200172,1,0,0.5,0.5,0.5,3.3333333333333335,0.5742090579270647,3.0
881,OPPONENTS, Mavericks,1610612742,0,1,0,0,0,1,1,7,1,5,240,0,37,86,0.43,18,47,0.383,13,21,0.619,7,34,48,19,13,9,13,1,105,48.0,105.0,0,0.5045045045045045,-8.0,2022-23,2022-11-10,0022200172,0,1,0.8333333333333334,0.2,0.5454545454545454,-4.333333333333333,0.49188611688611683,1.0
882,Orlando,Magic,1610612753,1,0,1,0,0,0,1,15,1,5,240,0,36,73,0.493,8,21,0.381,14,21,0.667,4,45,64,20,20,1,19,6,94,64.0,94.0,0,0.5185185185185185,7.0,2022-23,2022-11-09,0022200161,1,0,0.5,0.0,0.25,-1.0,0.5736652341172115,2.0
883,OPPONENTS, Mavericks,1610612742,0,1,0,0,0,1,2,11,1,5,240,0,32,85,0.376,11,42,0.262,12,19,0.632,4,25,40,17,19,14,6,4,87,40.0,87.0,0,0.47115384615384615,-7.0,2022-23,2022-11-09,0022200161,0,1,0.8333333333333334,0.25,0.6,-1.3333333333333333,0.5066088041751758,2.0
884,Dallas,Mavericks,1610612742,1,0,1,0,0,0,0,10,1,5,240,0,32,72,0.444,12,28,0.429,20,24,0.833,12,29,51,18,20,7,22,3,96,51.0,96.0,0,0.5,2.0,2022-23,2022-11-07,0022200155,1,0,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.0,0.5391599686070743,3.0
885,OPPONENTS, Nets,1610612751,0,1,0,0,0,1,1,9,1,5,240,0,35,80,0.438,10,29,0.345,14,19,0.737,14,20,43,22,26,13,14,5,94,43.0,94.0,0,0.5588235294117647,-2.0,2022-23,2022-11-07,0022200155,0,1,0.3333333333333333,0.4,0.36363636363636365,14.666666666666666,0.5779584399607727,2.0
886,Dallas,Mavericks,1610612742,1,0,1,0,0,0,1,11,1,5,240,0,39,77,0.506,12,34,0.353,21,25,0.84,6,25,42,23,21,12,19,3,111,42.0,111.0,0,0.5486725663716814,1.0,2022-23,2022-11-04,0022200127,1,0,0.8,0.3333333333333333,0.625,4.333333333333333,0.5649331644833628,2.0
887,OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,0,9,1,5,240,0,39,88,0.443,11,34,0.324,21,25,0.84,18,26,53,20,22,10,19,4,110,53.0,110.0,0,0.5412844036697247,-1.0,2022-23,2022-11-04,0022200127,0,1,0.75,0.4,0.5555555555555556,24.0,0.6027688334260507,2.0
888,Dallas,Mavericks,1610612742,1,0,1,0,0,0,1,10,1,5,240,0,42,84,0.5,11,38,0.289,8,15,0.533,7,30,47,20,14,9,12,4,103,47.0,103.0,0,0.5688073394495413,3.0,2022-23,2022-11-02,0022200115,1,0,0.75,0.3333333333333333,0.5714285714285714,2.0,0.54008828603763,3.0
889,OPPONENTS, Jazz,1610612762,0,1,0,0,0,1,1,9,1,5,240,0,39,84,0.464,10,30,0.333,12,14,0.857,12,28,49,28,17,6,17,1,100,49.0,100.0,0,0.5726495726495726,-3.0,2022-23,2022-11-02,0022200115,0,1,1.0,0.4,0.6666666666666666,4.666666666666667,0.5766224734728672,2.0
890,Dallas,Mavericks,1610612742,1,0,1,0,0,0,0,7,1,5,240,0,41,83,0.494,11,35,0.314,21,28,0.75,5,32,44,15,22,10,4,1,114,44.0,114.0,0,0.5773195876288659,9.0,2022-23,2022-10-30,0022200093,1,0,0.6666666666666666,0.3333333333333333,0.5,2.3333333333333335,0.5385200275886376,1.0
891,OPPONENTS, Magic,1610612753,0,1,0,0,0,1,0,9,1,5,240,0,37,81,0.457,11,29,0.379,20,27,0.741,11,36,56,20,23,2,12,5,105,56.0,105.0,0,0.5588235294117647,-9.0,2022-23,2022-10-30,0022200093,0,1,0.5,0.0,0.14285714285714285,0.0,0.5489432533137865,2.0
892,Dallas,Mavericks,1610612742,0,1,0,1,0,0,0,10,1,5,265,0,38,95,0.4,8,40,0.2,27,34,0.794,12,37,59,17,30,8,16,5,111,59.0,111.0,1,0.47413793103448276,-6.0,2022-23,2022-10-29,0022200086,1,0,0.5,0.3333333333333333,0.4,-1.3333333333333333,0.540799636992877,2.0
893,OPPONENTS, Thunder,1610612760,1,0,0,0,1,0,0,10,1,5,265,0,44,89,0.494,5,25,0.2,24,31,0.774,9,38,57,25,29,9,15,6,117,57.0,117.0,0,0.575,6.0,2022-23,2022-10-29,0022200086,0,1,0.6666666666666666,0.3333333333333333,0.5,9.333333333333334,0.5738859890773765,2.0
894,Brooklyn,Nets,1610612751,0,1,0,1,0,0,2,8,1,5,265,0,43,93,0.462,12,35,0.343,27,30,0.9,13,32,53,20,28,10,15,6,125,53.0,125.0,1,0.5478260869565217,-4.0,2022-23,2022-10-27,0022200066,1,0,0.3333333333333333,0.0,0.2,-8.333333333333334,0.5590454772613693,1.0
895,OPPONENTS, Mavericks,1610612742,1,0,0,0,1,0,1,11,1,5,265,0,41,81,0.506,20,40,0.5,27,35,0.771,7,30,48,25,23,8,18,4,129,48.0,129.0,0,0.5641025641025641,4.0,2022-23,2022-10-27,0022200066,0,1,1.0,0.3333333333333333,0.5,14.333333333333334,0.5833436304828576,2.0
896,Dallas,Mavericks,1610612742,1,0,1,0,0,0,0,11,1,5,240,0,45,90,0.5,17,39,0.436,30,36,0.833,15,37,63,23,24,7,15,7,137,63.0,137.0,0,0.6017699115044248,41.0,2022-23,2022-10-22,0022200034,1,0,1.0,0.0,0.5,19.5,0.5635112183784751,3.0
897,OPPONENTS, Grizzlies,1610612763,0,1,0,0,0,1,1,9,1,5,240,0,34,79,0.43,9,33,0.273,19,24,0.792,6,23,38,20,29,4,18,8,96,38.0,96.0,0,0.4864864864864865,-41.0,2022-23,2022-10-22,0022200034,0,1,1.0,0.5,0.6666666666666666,-10.333333333333334,0.5393362876263014,1.0
898,Phoenix,Suns,1610612756,1,0,1,0,0,0,0,9,1,5,240,0,40,85,0.471,8,22,0.364,19,22,0.864,8,32,49,25,29,4,12,5,107,49.0,107.0,0,0.5701754385964912,2.0,2022-23,2022-10-19,0022200013,1,0,1.0,,1.0,2.0,0.5701754385964912,
899,OPPONENTS, Mavericks,1610612742,0,1,0,0,0,1,0,12,1,5,240,0,35,75,0.467,14,35,0.4,21,34,0.618,5,35,52,17,22,6,12,4,105,52.0,105.0,0,0.5252525252525253,-2.0,2022-23,2022-10-19,0022200013,0,1,,0.0,0.0,-2.0,0.5252525252525253,
900,Denver,Nuggets,1610612743,1,0,1,0,0,0,4,11,1,5,240,0,42,84,0.5,7,28,0.25,18,25,0.72,15,36,62,25,15,11,20,2,109,62.0,109.0,0,0.5877192982456141,14.0,2022-23,2023-04-09,0022201227,1,0,0.8292682926829268,0.4634146341463415,0.6463414634146342,2.0,0.5858612730850578,1.0
901,OPPONENTS, Kings,1610612758,0,1,0,0,0,1,0,6,1,5,240,0,37,85,0.435,11,43,0.256,10,15,0.667,10,24,40,24,18,7,15,6,95,40.0,95.0,0,0.5350877192982456,-14.0,2022-23,2023-04-09,0022201227,0,1,0.5609756097560976,0.6097560975609756,0.5853658536585366,-13.333333333333334,0.5635127399514731,2.0
902,Utah,Jazz,1610612762,1,0,1,0,0,0,0,7,1,5,240,0,44,100,0.44,11,35,0.314,19,23,0.826,17,42,66,30,18,9,16,2,118,66.0,118.0,0,0.5736434108527132,4.0,2022-23,2023-04-08,0022201213,1,0,0.5609756097560976,0.35,0.4567901234567901,-4.666666666666667,0.5727623650326884,2.0
903,OPPONENTS, Nuggets,1610612743,0,1,0,0,0,1,0,9,1,5,240,0,41,90,0.456,15,46,0.326,17,24,0.708,5,36,50,32,20,7,14,9,114,50.0,114.0,0,0.5572519083969466,-4.0,2022-23,2023-04-08,0022201213,0,1,0.825,0.4634146341463415,0.6419753086419753,-9.666666666666666,0.5760659514476308,2.0
904,Phoenix,Suns,1610612756,1,0,1,0,0,0,0,6,1,5,240,0,41,79,0.519,17,36,0.472,20,25,0.8,7,26,39,26,16,4,10,6,119,39.0,119.0,0,0.6203703703703703,4.0,2022-23,2023-04-06,0022201201,1,0,0.7,0.425,0.5625,11.666666666666666,0.6212689828471539,2.0
905,OPPONENTS, Nuggets,1610612743,0,1,0,0,0,1,1,9,1,5,240,0,44,83,0.53,8,23,0.348,19,23,0.826,9,29,47,24,19,7,13,2,115,47.0,115.0,0,0.6126126126126126,-4.0,2022-23,2023-04-06,0022201201,0,1,0.825,0.475,0.65,-7.666666666666667,0.5792042042042042,2.0
906,Houston,Rockets,1610612745,1,0,1,0,0,0,0,8,1,5,240,0,47,102,0.461,12,31,0.387,18,24,0.75,20,35,63,23,16,12,13,3,124,63.0,124.0,0,0.5932203389830508,21.0,2022-23,2023-04-04,0022201183,1,0,0.34146341463414637,0.15384615384615385,0.25,0.6666666666666666,0.57396737157455,2.0
907,OPPONENTS, Nuggets,1610612743,0,1,0,0,0,1,0,5,1,5,240,0,41,87,0.471,11,36,0.306,10,18,0.556,13,34,52,26,18,9,20,13,103,52.0,103.0,0,0.5583333333333333,-21.0,2022-23,2023-04-04,0022201183,0,1,0.825,0.48717948717948717,0.6582278481012658,-8.666666666666666,0.5477272727272727,2.0
908,Denver,Nuggets,1610612743,1,0,1,0,0,0,2,10,1,5,240,0,44,100,0.44,9,33,0.273,15,18,0.833,17,30,57,24,17,11,13,7,112,57.0,112.0,0,0.5666666666666667,2.0,2022-23,2023-04-02,0022201175,1,0,0.825,0.5,0.6666666666666666,-8.0,0.5382828282828284,2.0
909,OPPONENTS, Warriors,1610612744,0,1,0,0,0,1,0,8,1,5,240,0,42,105,0.4,9,42,0.214,17,17,1.0,22,35,65,26,22,9,15,4,110,65.0,110.0,0,0.5483870967741935,-2.0,2022-23,2023-04-02,0022201175,0,1,0.8,0.23076923076923078,0.5189873417721519,8.0,0.6014541897268836,2.0
910,Phoenix,Suns,1610612756,1,0,1,0,0,0,0,10,1,5,240,0,37,88,0.42,10,27,0.37,16,21,0.762,13,38,61,28,16,8,16,7,100,61.0,100.0,0,0.5462184873949579,7.0,2022-23,2023-03-31,0022201160,1,0,0.6842105263157895,0.41025641025641024,0.5454545454545454,9.333333333333334,0.5734295784429474,2.0
911,OPPONENTS, Nuggets,1610612743,0,1,0,0,0,1,0,10,1,5,240,0,38,95,0.4,6,26,0.231,11,20,0.55,15,36,61,19,16,11,11,5,93,61.0,93.0,0,0.5181818181818182,-7.0,2022-23,2023-03-31,0022201160,0,1,0.8205128205128205,0.5,0.6623376623376623,-7.0,0.5615151515151515,1.0
912,Denver,Nuggets,1610612743,1,0,1,0,0,0,0,8,1,5,240,0,43,85,0.506,11,32,0.344,19,22,0.864,10,32,50,34,16,8,12,4,116,50.0,116.0,0,0.6363636363636364,5.0,2022-23,2023-03-27,0022201126,1,0,0.8421052631578947,0.5135135135135135,0.68,14.0,0.6291604570293096,2.0
913,OPPONENTS, 76ers,1610612755,0,1,0,0,0,1,0,6,1,5,240,0,43,89,0.483,8,30,0.267,17,22,0.773,11,29,46,18,20,10,11,3,111,46.0,111.0,0,0.5700934579439252,-5.0,2022-23,2023-03-27,0022201126,0,1,0.7027027027027027,0.6052631578947368,0.6533333333333333,-11.0,0.5563443565780014,2.0
914,Denver,Nuggets,1610612743,1,0,1,0,0,0,2,8,1,5,240,0,47,89,0.528,15,36,0.417,20,28,0.714,7,41,56,28,18,4,12,3,129,56.0,129.0,0,0.6147540983606558,23.0,2022-23,2023-03-25,0022201109,1,0,0.8378378378378378,0.5135135135135135,0.6756756756756757,14.333333333333334,0.6164927968206657,3.0
915,OPPONENTS, Bucks,1610612749,0,1,0,0,0,1,0,5,1,5,240,0,39,88,0.443,9,36,0.25,19,21,0.905,4,36,45,26,19,7,10,2,106,45.0,106.0,0,0.5416666666666666,-23.0,2022-23,2023-03-25,0022201109,0,1,0.8108108108108109,0.6216216216216216,0.7162162162162162,13.666666666666666,0.6003944550034693,1.0
916,Washington,Wizards,1610612764,0,1,0,1,0,0,0,8,1,5,240,0,44,87,0.506,4,26,0.154,12,16,0.75,10,27,45,20,15,4,7,4,104,45.0,104.0,0,0.6153846153846154,-14.0,2022-23,2023-03-22,0022201083,1,0,0.45714285714285713,0.42105263157894735,0.4383561643835616,-12.666666666666666,0.595652455198292,1.0
917,OPPONENTS, Nuggets,1610612743,1,0,0,0,1,0,0,4,1,5,240,0,42,83,0.506,15,32,0.469,19,21,0.905,11,30,45,28,18,7,10,2,118,45.0,118.0,0,0.6363636363636364,14.0,2022-23,2023-03-22,0022201083,0,1,0.8333333333333334,0.5135135135135135,0.6712328767123288,4.666666666666667,0.612676692408436,3.0
918,Brooklyn,Nets,1610612751,0,1,0,1,0,0,1,4,1,5,240,0,38,82,0.463,12,35,0.343,14,16,0.875,9,24,37,26,16,10,12,3,102,37.0,102.0,0,0.5765765765765766,-6.0,2022-23,2023-03-19,0022201063,1,0,0.5757575757575758,0.5263157894736842,0.5492957746478874,-8.333333333333334,0.5390551375064649,3.0
919,OPPONENTS, Nuggets,1610612743,1,0,0,0,1,0,1,8,1,5,240,0,42,80,0.525,12,23,0.522,12,13,0.923,6,34,48,31,17,5,17,3,108,48.0,108.0,0,0.5983606557377049,6.0,2022-23,2023-03-19,0022201063,0,1,0.8333333333333334,0.5,0.6666666666666666,6.333333333333333,0.6208453353596877,1.0
920,New York,Knicks,1610612752,1,0,1,0,0,0,0,4,1,5,240,0,41,83,0.494,9,32,0.281,25,28,0.893,15,28,47,23,16,9,12,4,116,47.0,116.0,0,0.6213592233009708,6.0,2022-23,2023-03-18,0022201055,1,0,0.5555555555555556,0.6111111111111112,0.5833333333333334,8.666666666666666,0.5982132155271312,4.0
921,OPPONENTS, Nuggets,1610612743,0,1,0,0,0,1,0,9,1,5,240,0,43,84,0.512,12,33,0.364,12,15,0.8,6,27,42,30,21,3,13,2,110,42.0,110.0,0,0.6033057851239669,-6.0,2022-23,2023-03-18,0022201055,0,1,0.8333333333333334,0.4857142857142857,0.6619718309859155,-0.6666666666666666,0.6271888848963947,2.0
922,Detroit,Pistons,1610612765,0,1,0,1,0,0,0,11,1,5,240,0,39,85,0.459,12,27,0.444,10,18,0.556,13,24,48,24,20,8,17,3,100,48.0,100.0,0,0.5575221238938053,-19.0,2022-23,2023-03-16,0022201042,1,0,0.24324324324324326,0.20588235294117646,0.22535211267605634,-6.333333333333333,0.5613956058633883,2.0
923,OPPONENTS, Nuggets,1610612743,1,0,0,0,1,0,1,9,1,5,240,0,47,89,0.528,8,24,0.333,17,25,0.68,13,34,56,29,15,9,10,7,119,56.0,119.0,0,0.6608695652173913,19.0,2022-23,2023-03-16,0022201042,0,1,0.8333333333333334,0.5,0.6714285714285714,0.6666666666666666,0.6312151616499442,2.0
924,Toronto,Raptors,1610612761,1,0,1,0,0,0,0,3,1,5,240,0,49,93,0.527,12,30,0.4,15,17,0.882,14,30,47,25,18,10,11,2,125,47.0,125.0,0,0.6434782608695652,15.0,2022-23,2023-03-14,0022201029,1,0,0.6176470588235294,0.34285714285714286,0.4782608695652174,-1.0,0.5856963001238487,4.0
